id,user_id,text,label
108230031880368128,23717472,"Now that Droid Bionic is finally ""official"" for 9/8, I'll just wait til Oct so I have something to compare it to. Vigor or Prime maybe?",neutral
220896359899856897,442172191,"No joke I got a voicemail yesterday saying ""Happy Valentine's Day"" instead of ""Happy 4th of July"".  Wow.  Not sure what that is all about.",positive
112700931925221376,98465700,Can't wait to see my Ravens beat the Steelers tomorrow.,positive
263252405561487360,789477764,Northern Lights Sale on Thursday; great pedigrees all the way through the catalogue! Genomics the full packages! View catalogue online!,positive
101813635491430400,52212315,Tony Romo better be on point tonight! don't have time to deal with his foolishness!,negative
184551863222411265,404812906,Premier League Team of the Week: Walcott makes seventh appearance this season while Sagna also features http://t.co/EpuMU0oX,neutral
263353575420329984,7362112,"@JamesSantelli @alisonbrie I think Thurs is good news, though. Back with 30 Rock, Parks and Rec where it fits in, and not Fri death knell.",positive
100318790037929984,155997995,"RT @barcastuff: Alexis Sanchez: ""Of course I'd like to play already on Sunday against Real Madrid. It's true I wanted to join in the US. ...",positive
261282355954733056,344412167,"@PatMessenger great choices!!! I went to Olympic park too, but if you're just there for the weekend, that may be pushin it!",positive
109015614718353408,23778222,"Oh, oh, oh just realised it's 3 weddings in a row then PJ Harvey on Sunday",neutral
262399606908936193,350429629,"Ash Wednesday lyric~ she shouts to the east god u better have something better for me cause if this is it, well i want better than this...",positive
256323910449102849,89131836,Jonas Brothers are gonna go live at Fort Canning on the 22nd. Hmmmm.,neutral
263997111396352001,17577879,On the plus side @mytigermytiming have a gig on Saturday night at the Lexington - come along :),positive
257780944923144192,392000020,"@adrian__one Thanks for the kind words dude :),See you in December and on Soundwave.",positive
209067930862886913,591624852,Just watched journey to the mysterious island and may I say I have Noooooo idea how Vanessa can not be jumping all over Josh.... #justsayin,neutral
261721609788858368,605148381,I'm going as Scott Peterson tomorrow and my brothers are going as Sandusky and Paterno. Possibly the most insensitive party ever. No fucks.,neutral
261623151371354112,286960127,As of 2nite it goes down at Big Bangs..15th and Arch st..10-2am...crazy drink specials and more....Music by http://t.co/zpE60bRX,positive
263709014070788097,245167979,Gotta have me a boyfriend by December that way he'll be good & mended by time Valentine's Day get here! Lol! I need all that!!!,positive
262375897028493313,91965564,"Iran army monitoring all ships in Gulf: TEHRAN, Oct 28: A senior commander of the Islamic Revolution Guard Corps... http://t.co/uU6Vxk2A",neutral
236579480351674368,496092613,ME& @QueenofCol  going to Phuk The City Up Sept 15. we taking it back to Fairground for #BATTLEOFTHESEXES lets see who rock men/women,neutral
241904457674285057,20628947,@Kingmonkey70 It seems right back is a problem at the minute. Shotton was awful on tuesday.,negative
232845999448670208,486378675,@ATLHustlerClub so stoked! i'm going to the irving plaza NYC show on november 18th c:,positive
257701675693920256,16590092,"Jon Huntsman, Jr. is speaking tomorrow at the University of Akron.   Will be there!!!",positive
255138213193187329,367427000,I really thought HISD didn't have school tomorrow because it was Christopher Columbus day.,negative
206550005778100224,195235053,End of the 1st quarter. @IFLWranglers are down 16-14 to the Wichita Wild,neutral
264218382163927040,834463226,"Breeders' Cup fans, watch Sky2 @ 7am Sat & Sun.  Sat R5 to 9 live & Sun R6 to 12 with @racingraphael live. Other BC races will be replayed.",neutral
264069940636696576,54589279,. @NCHSAA 4A boys soccer playoffs on Saturday: Wilmington New Hanover at Garner with a 5 pm start confirmed,neutral
263230439299379200,217407489,Don't forget that the exclusive screening of Skyfall takes place this Thursday at Cineplex Oasis Mall.Red Carpet... http://t.co/jM4M548Y,neutral
258824618478010368,265007982,"October 18 is the birthday of Chuck Berry. About the talent in his chart, see Art&Astrology: http://t.co/VKGO60kB",neutral
260486470828171265,44399968,Tina Fey & Amy Poehler are hosting the Golden Globe awards on January 13. What do you think?,neutral
263355638380376065,411669457,@_bree_ness I think I'll go to Thalia tomorrow and look for TLOS and then I'll buy it again and be happy :),positive
111377082231177217,24670390,State TV: Requests 2 join Israel gas deal trial to the one today under Judge Ahmed Refaat. Next we'll add Amanda Knox trial to Refaat's!,neutral
262774447927357440,403095137,"Why the hell does Selma have school tomorrow but Parlier, clovis & others don't?",negative
262006004835831808,764599298,"@PauDusi I was supposed to go to the 30 Rock on Monday so I could buy some NBC stuff, but my brothers were tired and we had to go home :(",negative
256949250573873152,151917529,@LDunne1502 you also employ Todd Bertuzzi like c'mon man,neutral
262360278753243137,334977402,The Notebook may be one of the greatest movies created of all time<3,positive
111508285944905728,304155744,"every tweet i see tomorrow about jersey shore, im tweeting 10 times about the nfl season opener.",neutral
255225557673967616,478668117,Starting to make our wicker  lanterns today for the Bemmy Winter Lantern Parade ( ion 8th Dec )- get involved  free public workshops at ACTA,neutral
263224446502985728,258352787,"it's my little sisters 15th birthday, Evelyn's being a big girl for the occasion :) http://t.co/Djv1oYJ3",positive
262477406521151488,185364729,Watney fires 61 to win CIMB Classic: Nick Watney fired a 10-under 61 on Sunday to rally and win the CIMB Classic... http://t.co/eFmBbfkZ,positive
228956189000597505,501134907,"Han mon dieu le remix de I am the best dans Dream High 2, je meurs XDDD",positive
264188431108829184,882653786,"@Diamondkwhite, now that the attitude of a real winner. Hey, Justin Biebers manager may just be looking to sign you ...",positive
261577895221288960,348219173,10th grade I said Nipsey Hussle the best rapper out. Everybody was like hell naw then when the marathon came out everybody was on his nuts,positive
104773488799268864,24651255,"Why horrible why does the Rugby World Cup have to be here in October? I'm gonna be battling my bday, Soul Punk and people running in circles",negative
262858301824458752,471416666,Liverpool looking to activate Demba Ba's 7m buy out clause with Andy Carroll going the other way in january,neutral
257425054353195009,803461274,1D have a surprise for Aussie Directioners with whispers they may return to the Australian Xfactor! http://t.co/WSuHZyGf (via @Navigating1D),positive
262419295122898944,477030230,Love this song! One of my favorites for sure. Can't wait to see you tomorrow at The Roxy! (@YouTube http://t.co/Mf5Ws9cN),positive
171555255601999872,418036191,@zachbernard I don't see C. Edwards doing anything but racing hard on Thurs in Duels on @Speed I'm sure he will be smart though!,positive
263150010542202880,21256195,It looks like my brother is going to see A$AP Rocky tomorrow sigh his life needs to stop being significantly better than mine,positive
226024004966817792,14985811,@andy_oconnor @erickjpressman I'm going to try to bring the @gothamgirls to Volstead on Sat.  What you guys doing tomorrow?,neutral
264249402720411648,43074553,@MissAuroraSnow did you buy or rent ? will discuss on skype all this :) sat :),positive
247809005790048256,383688537,Dongwoo gets so scared the whole time. This is like the 5th time he got scared because of the staff that's filming them lol ...,negative
261280439744991232,20674601,"I'm going to Roger Sanchez at Dot Club in Santiago, Chile - Oct 31 http://t.co/YIjOkob7",neutral
235660285095075840,67049858,Find out more about our guest Lesley Thomson before she pops up at Book Swap tomorrow night: http://t.co/9ofXyfZv,neutral
264224581387182080,44155244,@asht0nizzle @susan_leperaxo Tomm and Sunday most likely. Not sure when I'm going back. No power in NJ,negative
264190673769615360,479796641,"""@ESPNNFL: Rivers may have just entered CMon Man territory with that INT in the end zone -- #ChargerFansBooing"" why did that need a hashtag",neutral
250063565451579393,336182456,"Scariest man alive. Kendrick Perkins is close 2nd ""@jemelehill Ray Lewis is probably the only human being ever not born with an indoor voice",negative
104667078665048064,29597497,Colts game tonight! Yay!,positive
100608096996564992,27970021,Is it April Fool's Day?  Real Madrid signs 7-year-old Argentine prospect Leo - ESPN http://es.pn/ooXPiz,negative
264095634766848000,358457035,"interview at KFC tomorrow, how the fuck I'm going to understand a single work said idek, i hardly understood the interview set up",negative
262969965513150464,131266702,I have tkts to see Plan B next Feb- he has already announced his support acts- Labrinth and Rudimental!!!!this news has made me tres happy,positive
173258427131375616,46602167,Support Emerging Scholars tomorrow at 12 noon for the annual Kickball Tournament .,positive
263563094482112512,105117553,Don't forget that the amazing Georgie Fame is bringing his smooth style Rhythm & Blues and his famous Hammond organ to @The_Millfield 14 Nov,positive
258098520014344192,863418842,The Daily Zap: Catch highlights from Monday's action in the NBA. http://t.co/oGFF8Aog,neutral
177954195096346624,182294790,"#RonPaul campaign manager Doug Wead: Contrary to media lies, doing JUST GREAT with delegates even after Super Tuesday http://t.co/cjsRQgrx",positive
260189318121943040,883377758,@mikepib @matthewroesch I was confused as well. I guess it's always Saturday Night at the Ritz Carlton. Oooh lala.,neutral
259695974384013312,391486851,Im embracing the oversized sun glass look with my new glasses. They are too awesome not to. I feel like Jackie O:),positive
264101009100513280,429269903,MONTGOMERY | Selma inventor Don Chamberlain says he's running against incumbent U.S. Rep. Terri Sewell in Tuesday's general election to...,neutral
239993536198631424,164758862,"#np BAGSAKAN by parokya ni Edgar, Gloc 9 and Francis M. <3 I may sound baduy but it's the only tagalog song nga NINDOOOOOT JOD KAAYO DMD <3",positive
262220248411942912,722229264,"Last day in melaka with SKH, have to go home tomorrow. memories can not be forgotten .. I love you skh.",positive
264172705354489856,426842538,@alex_sais: And the season begins!!!! Plymouth tomorrow to debut our programs! #TeamUSA #Skyliners,neutral
264230793386283009,117150476,RSVP for the Annual Dinner closes this Monday! Be sure you register via the website ASAP :) http://t.co/UFwG2rlC,positive
221260623399493634,287772617,Think I'm gonna have to have a MaccyD Breakfast on the ways to Spurs tomorrow ;),positive
255622566180421632,177039813,News Release 09 October 2012  Customers of the Negros sub-grid experienced a partial outage today at 5:45PM (cont) http://t.co/TLekrZox,negative
262242658880208900,469603246,Getting the kidz ready for Aaliyah's 2nd Birthday Party,neutral
259258840405667841,47152159,Dook tomorrow and on the 27th... The game we've all been waiting for... NC State http://t.co/BzrmgInj,positive
262621132409171969,472208861,#Bundesliga FT Bayern Munich 1-2 Bayer Leverkusen. Bayern Munich drop points in the Bundesliga for the 1st time this season!,neutral
264107464151146496,309592245,Arsenal FC Vs Manchester United - A close contest or not?: Saturday at Old Trafford will see the G... http://t.co/j4jV5fvq #AFC #Arsenal,neutral
100333560778604544,183504931,RT @howardeskin: Steve Williams just threw Tiger Woods under the bus after win w Adam Scott today. After 33 yrs and 145 wins this is the ...,neutral
105361204305866752,232355175,City's excellent peformance today (apart from defending) I realised what a tough season it will be for Everton @LordBelgareth @petemeechan,neutral
264252471612932097,393771920,@SupremeJuice_ go to the bell game tomorrow I'll take you for. A littlle whippa,neutral
239582844974952448,586222653,Just read an article...E L James is writing a 4th book in the 50 shades series,neutral
255086513979805696,784082252,Magnificent Scallop Monday is on NOW!  A fresh lot of Whangamata scallops has just arrived at iguana. Head in and... http://t.co/gFiuwc1h,positive
264198533681397760,47749599,"@waymobomber Cool, What you like about Red Hot Shot tonight? I like Dundeel tomorrow for the Derby",positive
260225745484406784,21552710,Taking a trip to Wichita State tomorrow w/ my Little Brother. Any alumni/Wichitans with recos? #SarcasmNotWelcome,neutral
100650724005912576,173247487,@stewardsfolly I think he and Sanchez should both be sat down. Time to bring back the 4-man rotation.,neutral
264211645583220736,217035521,World Bank to lend to Burma for the 1st time in 25 years - BBC News #Burma http://t.co/NcwQzgoU,neutral
100109032043458560,30754888,if I DO get the pjob in bristol at espn all yall gotta come party with me before i leave.  I would let yall know asap. and the night before,neutral
251703074295517184,155722112,Watching Red Tails ... for the 1st time,neutral
263036913768882176,825709988,"""I once told Harry I was leaving the band on February 30th. He cried for hours until he realised there is no February 30th"" - Zayn Malik,",positive
264138647396290561,414599830,"Just unloaded Jimando at Flemington, fighting fit and ready for the Derby tomorrow! #bringiton",positive
264013071855529984,322995122,Headed back to Huntsville this weekend just for this Alumni stuff goin down Friday,neutral
101619112194736128,252742529,"""World in Union"" (with several opera singers) for the Rugby World Cup will be available on August/September(12th) More  http://t.co/dwC2m6B",neutral
100092342387748864,255941595,Check this video out -- Happy Hippo - The Lions sleeps tonight http://t.co/7DfNTnp via @youtube,positive
100048630001582081,50122026,watching Kung Fu Panda 2 with the tribe & the nieces...a mellow evening,positive
247438220864929793,247586776,"Pacino to play Paterno in bio film coming out soon. This will mark Pacino's 2nd film with the phrase, ""Say hello to my little friend.""",neutral
100621094565855233,80055968,#jeopardy Where everyone will be watching the Ravens vs Eagles game THIS Thursday... What is @PlaybookMD ?  #goodAnswer,neutral
259664591821365248,273793779,"PAUWIIN NYO MUNA AKO BAGO KAYO PUMUNTA JAN PLSPLSPLSPLS ""@owyposadas: See you at sm Bacolod :)""",positive
264222454619176960,19462466,"If San Antonio continues to play like they did tonight with little help from Parker in the 1st half & no Ginobili, it'll be a great season!",positive
264046886288248832,12243452,Preparing for some Jack White action tomorrow night by listening to the his setlist from Dublin.,neutral
203645662078840832,399290541,[Today 5/19]Gag Concert is back with Eng Sub! Kick off your sat morning with laughter!,neutral
264132276349190146,261836654,I just watched part of #DWTS and cowboy Troy was on there singing I play chicken with a train. brings back 8th grade memories,neutral
237639061945323520,593881414,"@ToddAkin What makes me almost as angry as #legitimaterape is that I may vote for @clairecmc, even though she supported PIPA. Lesser evil...",negative
250829737650450432,811576627,"""@PunkinPwincess: David Guetta is coming to Fort Canning at 11 October :3 OMG OMG OMG! :3"" Will b going :D",positive
253923432746598401,14550149,"And the new season opener is against the Dallas Stars on Thursday, Oct 25. You probably shouldn't buy tickets yet. Call me cynical.",negative
263402291586007041,230989748,Face like miss America... Body like a stripper... Fuck me like a pornstar... N handle business like the 1st lady... Yea i need that...$$$,positive
264086685883707393,339746464,@davidubben The only reason #WVU doesn't lead this stat is because WVU skips giving up 1st downs and just lets them score...,neutral
257905719972597760,102831276,How in hell did Philly give #MichaelVick a 100 million dollar contract? They would be better off with Matt Flynn for a 1/4th price. #Idiots,negative
263805648951734272,296927244,"@treenyweeny93 Haha was brilliant, Adam Levine is in it but not a fan of him! And it was on Channel 4 last friday, it's on 4OD :) xx",positive
255976453630472192,43115806,OMG Bullet For My Valentine are going to be on Radio 1 on Monday night,neutral
101225765479251969,70529649,Summerslam preview coming Fri. Only 4 announced matches even tho there will be 7 or 8. Very odd. Will make for brief preview!,neutral
264173636141850626,827129677,"@lisahochstein KEY LARGO, FL!!! Yay just ur neighbor Lisa a sip n a hop away :) always watching #RHOM Thur's!!",positive
263091137970057217,528892281,My moms under the hilarious impression that I'm spending my saturday loading & unloading furniture from trailers in natchitoches,positive
264242742408921088,445198479,I will not be able to handle Harry's voice in Kiss You..and I may not survive after hearing all the songs on Take Me Home in their entirety.,negative
100244502765248512,185196363,@Vampy04 @ian_holyman Can't find the angle I was watching but it looked a bit like RVP v Barcelona 1st leg to me.,neutral
108247073098448896,206061060,Just checking in to see if I had a nightmare last night about the DWTS cast or not. @Zmystique @Nazrin_L @Meryana @tweetthis2010,neutral
261951932703334400,601486410,I may be in the slowest check out line ever. Lady gotta Honey Badger haircut and don't give a Damn.,negative
240667419671150593,613043703,"Going to see Estelle - Sat 9/15 in Washington, DC at DAR Constitution Hall! Check out the tour dates here -  http://t.co/yS4GMo58",neutral
227474873935593472,113880614,@vegan_punk Ayup! Hope alls okay. We're heading Chesters on Sat if you guys are free and fancy meeting for some lunch? No probs...,positive
264148403112517633,34239637,@bbcquestiontime From this performance it is obvious why David Miliband comes up 1st when you google Miliband! #onetowatch,neutral
230616544844075009,24660392,"Packing for Italy - starting with Arena di Verona tomorrow then heading to Cesena, my hometown. Piadina Romagnola... http://t.co/MgvTUiFR",neutral
263945907442155520,190589983,@Docs357 My 2nd Home after New England was California--70 average temperature-- quiet & nice it is here  but 6 mos eskimo-LOL,positive
261579716790726656,134390828,Just bought a steelseries Siberia illuminated frost blue headset. Hope it arrives on Saturday so I have it this weekend... #geek,neutral
251873043914321920,43950445,Watch live streaming video of the Pancake Day activities tomorrow at http://t.co/xkQzkqO4! Make sure you... http://t.co/Jbr2mvXc,neutral
236612161600909312,15638273,"@YingUllmann Whatever plans you may have with your family, have a beautiful weekend, Ying! #FF",positive
261406186908299264,61730218,"@RonanJones95 i may be going to see England vs Aus at Twickers, #oooosh",neutral
257292826776322048,116848357,Don't get me on the topic of Andrew Breitbart again. I cried like a child last Saturday.,negative
263341647318884352,532295245,How is Vh1 gonna play friday after next and I still havn't watched the first one yet?,neutral
264106523154857984,278973251,@graham_large Were visiting the Scarborough in Leeds on Sat before our Fa Cup game at Guiseley,neutral
264215065031503872,759534468,What Would Derek Fisher Bring to the L.A. Lakers?: The Lakers may soon be creating a new position for free agent... http://t.co/BSpcFRT8,neutral
264234349182988288,319904903,I know it's only November but I've already decided to be Lana Del Rey next Halloween when my hair is natural brown #girlcrush,positive
262060579529826304,434665900,I gotta pee like a Russian race horse at the Kentucky Derby on Saturday with a truck behind it,negative
263762859174002688,22939055,Here's the FULL info for Friday's Pats Game!!:)   Breast Cancer Awareness Night Friday Post-Game Skate on the... http://t.co/87JVwDE6,positive
174471455143243778,59394281,"Play with Sketsa @ Java Jazz, 2 March, 8 pm, Lobby stage",neutral
100046146361245697,39138810,Have seen 4 deer in Dexter so far tonight @halbop15 @meghaneliz,neutral
90905261992194048,177156106,will testdrive the new Nokia N9 phone with our newest app starting on Thursday :-),neutral
238433460170137600,552590599,@Miss_Lydiard i can meet you at sylvia park tomorrow at lunch if you wanna stay over this weekend?! but i know you have vou course so lmk :),positive
263586574426578946,472851067,World Bank  approves US$50 million for  improving compliance with industrial wastewater treatment regulations in Vietnam - Oct 25th,positive
100623354729480192,288441574,"@tpDho yea got bk yesterday!! We'll figure sum out!! Me, you, pooh, & DEXTER lol :)",positive
263080308113539072,142136889,"Apple software, retail chiefs out in overhaul: SAN FRANCISCO (Reuters) - Apple Inc CEO Tim Cook on Monday replaced the heads of its s...",neutral
259136253256142848,94036160,Tomorrow is #Gameday & its gonna be a good one so come out & support Covina at San Dimas for a big game in the season #LetsGetThatWin xD,positive
103580552099135488,162545313,"Church member told me mtg tomorrow @ 1st Baptist is ""BYOB"". Asked if he told them 2nd 'B' didn't mean 'brownbag' in our church. He laughed.",neutral
264106428158066688,629527325,My Ninja got us tickets for the Mavs game Monday!(:,neutral
263396381736177664,248366770,"@p4_da_PRINCE @lakers SACRAMENTO KINGS, we just beat y'all Sunday and thurs night so what it was preseason won me some money. Nov11",positive
233443754223206400,17990173,If you are attending the Sustainable Brands London Conference in November please let us know! http://t.co/ivyPY1Jj #SBLondon #LinkedIn,neutral
104319460143415296,34748895,Oct. 2 is almost too far away for me to wait for the return of #Dexter!,negative
264238299789524992,47387392,"To all my Shapeshifter teammates, family and friends travelling back from Hawaii today tonight and tomorrow, Safe travels!",neutral
264148677013155840,468575511,@jhrobertson were out this Tuesday after a boozey day watch the mighty #lcfc at Bolton,neutral
264221010935558144,67570505,If BARACK OBAMA CARED 4 the people of NJ he would lift UNION BAN like George Bush did 3days after KATRINA. #sandy #October failed leadership,negative
198841237585936384,14299629,"Covering Global Marijuana March for @Torontoist. Night and day from #420, fewer juggalos, more serious advocates.",neutral
263312239765893121,67006491,Laker fans should take it as a sign that they got beat by the Sacramento Kings twice in the preaseason...and their starters played the 4th,negative
102690557251424256,323305063,Merlin! I've been up since 3am and have a busy day today. Just kill me now.,negative
259482001114034176,102138561,But ohhhh come December 6th I'm smokin to the whole kush x oj nd Taylor allderdice just like old days,neutral
264049161735921664,913180375,"UNC leads the all-time series against UVA by 58 to 54.  Come November 15th, Fedora and the boys are gonna make it 59.",neutral
264151197550800896,61998666,"@jimbobohan @burko77_ I certainly wouldn't be spending my hard earnt  taking the kids to see say Shels 2nd XI v us, clubs will fold no doubt",negative
263115958795792385,64433236,At the Monday night football game Cardinals vs Niners with Steve Edlefsen and Matthew Kroon. http://t.co/oWdlksm3,neutral
236093141906751489,221093726,"Hey, it's Gary Carter bobblehead night when the clones come to VT on Saturday.  25 cent hot dogs and fireworks on Friday. Woohoo!",positive
100668996550008832,340292973,I want to go see Final Destination 5 on Friday.,neutral
260104370232889345,36375662,"#Redskins defenders Stephen Bowen, Barry Cofield and Rob Jackson swarm Manning on 1st down! Cofield and Jackson credited with SACK! #HTTR",neutral
263659411627720704,335145138,Cowboys beat giants 1st game of da nfll season n da mavs beat the lakers without dirk all is well till playoff picture is painted #blunted,positive
264019130435399682,566893207,"@HoodieMobNV @d00mdom hip hip hooray, meet you in nevada tomorrow so we can prepare.",positive
260248287255343104,407729607,Amazing concert tonight with Jim White and the TCU Jazz Ensemble/Faculty Jazz Combo!  Don't miss tomorrow night... http://t.co/i9asnsET,positive
263412522474946560,312872826,WILDCAT WORKOUT OCTOBER 31st in the old gym at 7pm!! #FVSU RT14x,neutral
237938906526539776,125343893,"Happy Birthday Wilt Chamberlain! He may be dead, but was also known for being stiff when he was alive.",positive
100031690159820800,15807682,@claviusrobinsky am just going to be hanging at my mom's for the week. Ross arrives the 26th and we go straight to Vegas.,neutral
201378148007415808,299420825,Harris English hit a dude in the top of the head on his 1st tee shot of the day!! #wow,neutral
263706155778441216,27556859,@Vikingdane1 Thinking a bolt action .30-06 may have to be in the cards for Valentine's Day or something.,neutral
249679921948020736,127746981,"I just got excited because I found out that Amy Lee's birthday is the 13th of Decemember. Guys, that is a DAY before my birthday! SO CLOSE!!",positive
252442198224814082,109041471,"Gregg Williams will attend St. Louis Rams game Sunday, ESPN reports: Jonathan Vilma points out the interesting t... http://t.co/zfk0J0qm",neutral
258315017252921344,85491501,"Just watched ""Our Idiot Brother"" for the 1st time.. Definitely a good movie. Paul Rudd is hilarious. Better than Adam Sandler @KRTalley",positive
264249454876581888,340067108,So excited to go to Philly tomorrow wifff the best people everrr @rue_says @c_spenceful @LaurenElyse6 and Roseeee :))) #lovethem,positive
264178095588773888,357608532,"Tomorrow is All Souls Day - join us for Mass at 8.30am or 7.15pm. Holy Hour after the 7.15pm Mass, led by... http://t.co/wsM73TAJ",neutral
241224317436837888,553712597,"Sept 8 las Vegas Hard Rock, Randall ""the KO King"" Bailey vs Devon Alexander. 37 year old Bailey looking good in his 4 win streak.",positive
264210920153157632,256822795,I'll be glad when it's tomorrow so I can stop seeing tweets about how Justin bieber is cool,positive
200595235984785408,16868098,T-G News: Normandy post office saved: The U.S. Postal Service announced a plan Wednesday that will keep the Norm... http://t.co/K1WsNxGE,neutral
100575761072795649,27420655,NFL Lions News: Lions rookie RB Mikel Leshoure went down with an apparent leg injury during practice this morning... http://fb.me/16LugiFDd,neutral
262585786149511168,222832808,Smoking a Hoya de Monterey... @Smooth70s on the radio... Glass of red in hand... Loving my Sunday !!,positive
194438238532943872,167994056,@myname_tassha @CNBLUE_4 im waiting for Love Rain's 11th Episode in Eng Sub :)) the modern cast are so great!,positive
240287150887817216,135399738,Bharatiya Janata Party (BJP) national vice-president Gopinath Munde on Sunday refuted rumours that he was going to join the Congress.,negative
263929559521587200,328971612,"Surprisingly, i will still bob my head to anything from Mick Jagger to Son of sardar. Yes, you may judge me now.",positive
215333833346793472,528478048,Downloading Duels for iPad now.  Finally magic on the perfect device.  I may never play MTGO again. #dotp2013,positive
264182453244157952,361477644,"#7ThingsAboutMyBestfriend she is treating me to cookout tomorrow, first thing when I get to jacksonville.  @Scorpio_lovinn",positive
257315024354279424,28660297,@Pastorjoshg @corylethgo @KevinCabe @kcabe21 I'd watch Cougar Town over this any day! January 8 on TBS. Very funny. #firedooley,positive
176933545573490688,283519321,"Express Front Line with Kamran Shahid ""International Day of #Women"" 05 March 2012 #Pakistan #MQM #WomenPK",neutral
100016236217384961,55337142,RT @mckennaewen: I had a chance to show off the Star Tribune's new iPad app (launching Mon) on #tptAlmanac.Take a look! http://bit.ly/nRkSVh,neutral
261771887602958336,629572583,[INFO] Tomorrow EXO M will be going to Nanjing (via: sotea123),neutral
264121128828674048,456244573,Idc anymore everyone leave me alone at school tomorrow I'm going pissed....,negative
258709908923502592,14217022,Day 3 Raspberry Pi winners!! Come back tomorrow for the last chance to win 2 more! #OpenStackSummit #DreamCompute http://t.co/EB7DlYl6,neutral
260917838586454016,474646114,Happy birthday Roman Abramovich (24 October 1966) >> Keep the blue flag flying high <3,positive
264138535156711424,190100450,@iamtheboyking @bradnosan I agree but Zeller is a great complement to Kyrie and Andy's style of play is exactly what the 2nd team needs,positive
263702716751171584,75568792,"Anyone wanna go see #shedseven at Boro on 14th December?? 17.50 each. Let me know, I really want to go.",positive
264181522943324161,7277082,NASA measures extragalactic background light!  Awesome implications for understanding the Big Bang better! http://t.co/REO0yndH,positive
264253391369285632,736735134,Martin must be dreading it. It's make or break for him tomorrow. It's the nature of the beast,negative
263204041776066560,38137455,"And, SURPRISE SURPRISE, majority of the people, sat in the window seats, have gotten off at Murdoch. Wankers",positive
263927931422769152,912471276,"Cup game this Sunday, away at Hamsey Rangers - 10.30 k/o. Tickets available on the gate on online through the ssfc website! #ssfc #cuprun",neutral
257812871038246912,18881445,WOW!!! OMG Today for my 21st birthday I woke up and @jennettemccurdy follows me! I knew this day would come! Thanks Jennette! <3,positive
249638331422474241,338330795,Our 1st SEC contact about NYSE delay (7/2010) was none other than Mark Donohue. Same guy who botched early Madoff inquiry.,negative
243833330007699457,144615708,"@danggem cafE ONE?! ""They lose Dongwoo on a Tuesday."" is the first lINE IS THAT THE RIGHT FIC NO IT DOESN'T SEEM LIKE IT WAIT LINK ME?! LMAO",negative
264250109833924608,808985521,YES we all know INDIO vs CV is tomorrow the BELL GAME. Its enough.!!,positive
264214318327947265,57722479,Jacksonville really sound like the move tomorrow,neutral
264197142246223873,114526646,"@sarahjenne 2nd the Ryan budget was from many years ago, most recent didn't include that and Mitt's said many times he's the president and..",neutral
110540813716570112,211279117,"@Rastas4Jesus09 Droid Bionic, this Thursday. Never thought the day would come.",positive
218330724112150528,319501017,"@The_GeorgeHotel I worked at Chesters, & the George was our 2nd home, we loved it. Ill certainly be back! :-)",positive
261749715144691712,602008557,"Real Madrid coach Jose Mourinho faces further selection dilemmas ahead of Sunday's La Liga trip to Real Mallorca, with Sami Khedi...  #fb",negative
262316600869396480,187482894,"The video of Porto ""Oportonity City"" won the 1st prize in category Cultural Tourism in ART&TUR International Tourism Film Festival...",neutral
263059403031322624,69375910,I'm gonna hit the victor cruz if my classes get cancelled tomorrow,negative
263768463875649536,511229692,"""Basically the whole point of Mardi Gras is to sin as much as you can before ash Wednesday"" @Brendoe_Gallaga",neutral
261011846696419328,221867572,"Happy Birthday to Roman Abramovich the man who made everything possible, I hope we'll give him his present on the 28th.   #CFC",positive
100213519680679937,24708458,Marty was in Nebraska yesterday giving a talk that included bullying that made the news there. Fun times learning! http://fb.me/yY2tcgfI,positive
243678818156564481,222105018,Chillin in traffic listening to Wiz. Taylor Allderdice is my favorite mix tape of his. Actually it may be in my top 10 period,positive
100110479011233793,276042086,"September 6 D&G will be four in the international city of _New York Fashion Week_, Paris, London, Milan, and the two... http://dlvr.it/fBFM4",neutral
107642786202923008,106534876,"Little story. My dad asked me today, ""Who is Silva fighting tonight?"" and I replied ""Yushin Okami."" 5 minutes later my dad asks...",neutral
262569172591063040,86600061,Pakistan Cricket Board hopeful of Bangladesh visit: Karachi: Pakistan's cricket board said on Sunday it hopes to... http://t.co/7TBE9Vd4,positive
260112956296155137,300389715,"Cant wait to go meet the cast of Being Human on Tuesday. Be jealous, bitches.",positive
100092147709120512,214323717,"I'm really dying to hear that track with Beyonce and the full version of ""That's My Bitch"" off Watch the Throne. Monday must come sooner",positive
100488254985474048,102060476,"gym workout starting with Beyonce then Katy,Kylie and finally Bruno great start to the morning",positive
261952467112173569,342070876,If you call me 'Good Girl' one more time you may find my scolding hot coffee heading towards your crotchal region.,negative
263119072504459264,37269366,The storm will be moving inland to CNY tomorrow. That's when I'll get worried about my family. Living right on Oneida Lake.,negative
264063156161220608,23972064,"What if the world could vote on Nov 6? France leads the Obama camp, including Britain, Peru, Turkey, India among others http://t.co/kRSHL37r",neutral
264053084148334592,609963756,@cluckingb3ll well tomorrow you have to share a bed with ash.............i dont really know what is worse!!,negative
260044227059261440,230240300,"Sunday means Eggs Benedict and Florentine at the Iguana! Another beautiful morning, come on out and enjoy the pool and 2 x 1 Bloody Marys!",positive
264141462546051074,918750613,"Premier League, Championship & FA Cup action this weekend. I've spent the last couple hours putting a Treble together! Will post tomorrow!",neutral
